original_index,path,class_index,class_name,near_duplicate_group_id,resized_image_hash
133,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1118.jpeg,0,colon adenocarcinoma,133,760866f991557a7802727de83c106cceb9c726bd9c19c3df532f3970e32ff81b
134,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1119.jpeg,0,colon adenocarcinoma,134,f2863fb6867662887911bfa0cf4f47f15d91b0b0c5b520d31c865b5e2f283edd
135,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca112.jpeg,0,colon adenocarcinoma,135,c0e4ecb771fbeae872639c6eeb6d3a5e5cd57c88539ce32eb70a3880f973fa8d
136,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1120.jpeg,0,colon adenocarcinoma,136,ccd46c6eb89c2a7d9184eb09568a5ed8097b1bb26822208017d2c7365255fedb
137,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1121.jpeg,0,colon adenocarcinoma,137,5d36d4c1ecd0551dacb7330004332ae9d405268947c23170f4c20bbf36f01293
138,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1122.jpeg,0,colon adenocarcinoma,138,5105e8305ab177ab321960309f45a08e6eec476367f6c4dbecaf30482981be8f
139,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1123.jpeg,0,colon adenocarcinoma,139,f5671d697933dc5cef9a16aeab6e995e90c703d5b0a25eb110edff5700ec41bb
140,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1124.jpeg,0,colon adenocarcinoma,140,8340f06807a32779179bc1bbcaee5e1c2a051cab1baacd99fd22ddb5572b726a
141,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1125.jpeg,0,colon adenocarcinoma,141,eaea2ae2f8a710d3e1dd01fb6eed707041c1a6ab6f24f2b69f263420584f82db
142,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1126.jpeg,0,colon adenocarcinoma,142,9e82e6d1d94045b445b73095163fc4a5092073336a5b9f956aea303ae3a76cd4
143,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1127.jpeg,0,colon adenocarcinoma,143,28c32c4520a7782e429b0b016d53374bb65d39ddc7eb2fad78942b4417af8f28
144,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1128.jpeg,0,colon adenocarcinoma,144,55c3659d76652e93d323c3a0b64e17412a725c64c701c62ab85e84d3a8e8f8ae
145,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1129.jpeg,0,colon adenocarcinoma,145,6c3505ce0d8f19e358838167ef03e354f7acacdbed9e04b120616dc8a13c3e3b
146,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca113.jpeg,0,colon adenocarcinoma,146,5fab89875704cbf09ad942d4d9b00c4fc185363a10f0e26d3b4474a5cc19965c
147,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1130.jpeg,0,colon adenocarcinoma,147,eff8f4b4b84b441a3a08542231d21a044c224b41ec58509467e8ebae954f7a65
148,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1131.jpeg,0,colon adenocarcinoma,148,3d29c9c0dffbf993d806a6979172753873e4fb945a71b6c27597379cc3a05476
149,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1132.jpeg,0,colon adenocarcinoma,149,b6125f380b59543308278a2a3b10963bc371555444393ec5e9ba2ea603b6bf58
150,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1133.jpeg,0,colon adenocarcinoma,150,c200ac3e35208cf0a4417d8f60f249eb3f9c82e277e7e9ab15c0bffb9da4cebc
151,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1134.jpeg,0,colon adenocarcinoma,151,84da669459d7669093354e42a999fe0777200bd748740a05fc48c0508277168f
152,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1135.jpeg,0,colon adenocarcinoma,152,5768fbb91ac0ffe29b4119e43243ba389d36691adc87a3073074fd48cc9f8818
153,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1136.jpeg,0,colon adenocarcinoma,153,d38f5067b65d0705c3ff60c02144fbd3c448fc8cbd655f01d71a4148621a7a43
154,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1137.jpeg,0,colon adenocarcinoma,154,002e3080e348e8c37a437f3c48529d037e7ad63c8800beb5bf99f72c780c3d01
155,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1138.jpeg,0,colon adenocarcinoma,155,9c2229050c5403f507a53dfe8256bff761b0711e3ee0aea147da55c6f5df0115
156,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1139.jpeg,0,colon adenocarcinoma,88,7ee881b704ebc892d975f17f55d6f8827dd0179c582fce6f28b575777fc5be6f
157,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca114.jpeg,0,colon adenocarcinoma,156,42355fdc593635cf129dd8e93244947b919dd54220376a2cdf59ae20ca23104f
158,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1140.jpeg,0,colon adenocarcinoma,157,18e095303cfb5c73a8ba6d5e5f5e3e31b9ba7fdce05a9d87a7cdc35f9ce7355c
159,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1141.jpeg,0,colon adenocarcinoma,158,38be2537ce0ea194a0b08621938563eea9fa466ce875fa1e30306effa16f2c56
160,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1142.jpeg,0,colon adenocarcinoma,159,139423b270515f025d37ff33d31bc18de0b958b7fbd193b8f87502dd793ac436
161,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1143.jpeg,0,colon adenocarcinoma,160,91163fe9da5902f4906c65bebff85849a2c13195a56e3e47fd054671ae4a78a9
162,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1144.jpeg,0,colon adenocarcinoma,161,4c452db9ef860828fa2aa6f0903621947a5b792c45a6a6c777852c89f3476930
163,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1145.jpeg,0,colon adenocarcinoma,162,05a5c4355dba1c2c1244cfa6298e6eee4a3500e4202495c3d4f98d1646cd53da
164,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1146.jpeg,0,colon adenocarcinoma,163,4812b667f266d3a2063404416a9b2981bf254f25bb889b33d53bd26a1dcd9156
165,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1147.jpeg,0,colon adenocarcinoma,164,c4640f7e338497626e9e3430d1c7b5478e9a151fbfa2717550cf7cc16d979fc3
166,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1148.jpeg,0,colon adenocarcinoma,165,e7b1cd4e0a96fbd18695f3e5426f7abb8d47c61ef6fd56f1ee4d45b10f8c4ab6
167,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1149.jpeg,0,colon adenocarcinoma,166,3161da0ea2a4ec4d70cf57c42d38ebf7d7c6b32a02d2c583384cc32f4811b410
168,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca115.jpeg,0,colon adenocarcinoma,167,2c36de86b6b4d656cd71a0428b44e62a970cd3c0dfdfb356e473913408a86e0d
169,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1150.jpeg,0,colon adenocarcinoma,168,4e9ae6e111d181fb7e8b9f045b50e8a4e1af3f74618b951b5dc1e9a872b975bf
170,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1151.jpeg,0,colon adenocarcinoma,169,f1ac8ca1299da921365c257232a8f4a21f37d4975f70ffe66c0177d3e8187fc4
171,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1152.jpeg,0,colon adenocarcinoma,170,7be26b250ca09ecb784491a2aea8e0768e61d2fb432b7807c6f9d36f8c6eabe2
172,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1153.jpeg,0,colon adenocarcinoma,171,7a6043d32dd4a8d36135e42fe126e04448e9c961856ab2911c1c00840fd7c9ab
173,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1154.jpeg,0,colon adenocarcinoma,172,2995091adfe36e3bb8dd24c98faa4bc5064d72360cc5d44de07a0642101bba60
174,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1155.jpeg,0,colon adenocarcinoma,173,06bec4dff940e854688096bd9844a10eab56e98c2d298f5ab0b9d6e67a5665df
175,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1156.jpeg,0,colon adenocarcinoma,174,a13cb0f590970e015a67e632bbc3e4ad38c93d47120ec1188159aea4b60343a7
176,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1157.jpeg,0,colon adenocarcinoma,175,45072fe4ce35002ec5947ad14a0f61cd2013cacdc159bbcb010e8a4ab7c0d63a
177,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1158.jpeg,0,colon adenocarcinoma,176,925e3a9a0016fb3ff0edae9eb721a2c08b0ad9c92bbbb27f4c0fcbbc1dc639a5
178,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1159.jpeg,0,colon adenocarcinoma,177,d2a971615f1d8aa65bba47876e580b3e92971d9352e4cd4440215716816974bb
179,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca116.jpeg,0,colon adenocarcinoma,178,9793d3161b01cad1fed7b77f733bea41da79717e69fd941184f558e8e2eb34da
180,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1160.jpeg,0,colon adenocarcinoma,179,df777d546b0892f6acebe8415f931b92d67ce42bc3746a8657b000349c69ea0e
181,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1161.jpeg,0,colon adenocarcinoma,180,77723550c0302e8ebe35a7553d867ca2b6066703ac0495ad32fba47d58a54dee
182,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1162.jpeg,0,colon adenocarcinoma,181,a1a4fc684e275313e782053bf24aa7790afc1df122779f6e30133fc8958f88db
183,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1163.jpeg,0,colon adenocarcinoma,182,4c064940bfb87af67588af4cd0d1d73fad1908222e85d380323e31d7dd8bd092
184,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1164.jpeg,0,colon adenocarcinoma,183,0aa6549c746ad726c45036472fe7ec5b81c75d736e8160005dc6982bf48125a6
185,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1165.jpeg,0,colon adenocarcinoma,184,e99cfaa8d6a144c79495a108688be330af567572848e3486c6a51902186ce325
186,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1166.jpeg,0,colon adenocarcinoma,185,cac3f02edc200468f1cbffbe5f5c9fe255406aeb69e2171e592ae855a6794811
187,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1167.jpeg,0,colon adenocarcinoma,186,782e128d43e4863465e9beafe5e0f27d27ae9ed5e45159ebb038ed99008472be
188,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1168.jpeg,0,colon adenocarcinoma,187,0d31c46daa70c5cdca4967c4784cea3b15f7104b77b892b53fdc2c9cab498f48
189,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1169.jpeg,0,colon adenocarcinoma,188,88ffe31eed15bb5c95e041d0091411e034722450b0d8f8b6e8cad31301b64d42
190,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca117.jpeg,0,colon adenocarcinoma,189,aba474ce993fb443eb4a10da5fc50a8eb479238ebefbe8f9b3170ca1e0e3ffb7
191,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1170.jpeg,0,colon adenocarcinoma,190,5f3ece308e4a7e838b0dd5c7cab00a630cabfab559d476a0d0f930b48aa1e5de
192,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1171.jpeg,0,colon adenocarcinoma,191,fe79477d6aebdb8abb90128895b387fee35a13c99471027e5f49d5fc950bfcfb
193,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1172.jpeg,0,colon adenocarcinoma,192,af749111ddc12cfdc58f329862c1c535f01f3d307e2ac8fbfc056fa8e4be7816
194,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1173.jpeg,0,colon adenocarcinoma,193,aa42b691c7ff9b5e1f22d721408a5092500c603bdc6e0d5fa4ccfb54dd2aae03
195,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1174.jpeg,0,colon adenocarcinoma,194,7148947f936baeb22003e171c1ba1b33f2c945fa68a005eb04e4af6d750936f8
196,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1175.jpeg,0,colon adenocarcinoma,195,8b610df6e3b241b6acb3e5d8cc8dd7cc27b96be7b9d417f5869d869ed4520721
197,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1176.jpeg,0,colon adenocarcinoma,196,eddd3931b42f408070602089ee6462bddc3a916234c1a84ef0779768cfe7f0ab
198,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1177.jpeg,0,colon adenocarcinoma,197,537e3f4e2c08d400af06da0e42b58076f6cca825db29b638b6e23b300b5c8961
199,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1178.jpeg,0,colon adenocarcinoma,198,36112f4b2cad08b66322eab67dd2b65f38c0e2ccc8068d3fc2331a83c29b78cf
200,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1179.jpeg,0,colon adenocarcinoma,199,e7a35637c2416ab170e0d1d9d44ddf5263615c9db5741feea806a2337e2c373f
201,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca118.jpeg,0,colon adenocarcinoma,200,1a1a48e37ca437e4898f94abdea38cb34af18fe10759b6c6a09b5a3e8ce4da7a
202,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1180.jpeg,0,colon adenocarcinoma,201,eb3a7e5c45e42bb92581fd12a12d6499b83f48d2eb99ed08b157db1e8fe0d063
203,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1181.jpeg,0,colon adenocarcinoma,202,cc07ee30142fa6de72472815d9d9476a815b78bc460336239750238aecdcf89d
204,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1182.jpeg,0,colon adenocarcinoma,203,fd8844e3d0a0b89746af858ee364c9319c905c5fca002e710c3a125135d89573
205,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1183.jpeg,0,colon adenocarcinoma,204,b9bfbde31438b8a9b90db0d3bec01a7fbc2da9de3b2204fdf612c6b4d31e982a
206,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1184.jpeg,0,colon adenocarcinoma,205,0173a314639d8a5792b1ed4fa3a3bc571f9b7f81f0bd667448414d4c6fced6b9
207,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1185.jpeg,0,colon adenocarcinoma,206,a0e425f3d92d2a9a4888fb32900bae972774001901d8dca19302825aa2555035
208,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1186.jpeg,0,colon adenocarcinoma,207,e6091da6f5861ee91573e10ff662104502ac99cf4e9536d3cfe988b5dd3e473b
209,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1187.jpeg,0,colon adenocarcinoma,208,353851c08f8cd55cca49ccefc5c9d84f72282e6319036dce08f2c9e1664b81d1
210,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1188.jpeg,0,colon adenocarcinoma,209,9dc67c9d46232f14c6bf81b14732166967a6251001d0c8f5072b571ca4c1c1eb
211,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1189.jpeg,0,colon adenocarcinoma,210,530c8ac1fdcd2f213130e960e24aa6837db7696cfb7569b7ae970483d36df3f9
212,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca119.jpeg,0,colon adenocarcinoma,211,1fca4b082484d490aff330673cad1cf7a22f5908f4b6d96c5121c4b2e4df5f91
213,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1190.jpeg,0,colon adenocarcinoma,212,838889888f5df38b86d0d0a669b66d7482cb83070983c16222c3c8250418ab69
214,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1191.jpeg,0,colon adenocarcinoma,213,85bf3c4d8ad0e961912e75e393d44f3be18027ebcd084e4a84375caa1f07a55a
215,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1192.jpeg,0,colon adenocarcinoma,214,bba2d13ddd46eb49ed143e27c369d93ed5b2d8b7d376af6afb2915c4c3b25ec2
216,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1193.jpeg,0,colon adenocarcinoma,215,8c786c86e815dfa7d01f9d67c8040c9a9c558d6e94bfd19a9131492c696c86d6
217,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1194.jpeg,0,colon adenocarcinoma,216,3d04e2ab0b764b7109d309e8dd7fbecd4d90f6dd7464d9139bbe5ffa26038fd8
218,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1195.jpeg,0,colon adenocarcinoma,217,7f1a9a631da21a84ce1d0089571c0428ebcc69a8cc407c2f7682804717d6ecfc
219,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1196.jpeg,0,colon adenocarcinoma,218,af47ca361b5b27648a7ae28b828148d4d831e9817d06dc3b050d9a502493dc6e
220,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1197.jpeg,0,colon adenocarcinoma,219,11cb9a13cfacc6d461bbc2cd117622227882f4bc81d143b75dcb6038d42639f6
221,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1198.jpeg,0,colon adenocarcinoma,220,68ff79207d7d0fa721e4fc76bc7c27e8f7f0f6bc09ff0800be2c55caa0fdd253
222,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1199.jpeg,0,colon adenocarcinoma,221,28e176caedaa973d82fdadab6a317dbac6e468d699da05c6bd1b2ace0063f84b
223,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca12.jpeg,0,colon adenocarcinoma,222,3fe2271e1440e256a8ed87a828797b871457abea4e151e636b83316e8bf90397
224,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca120.jpeg,0,colon adenocarcinoma,223,89c820eead635cbd578d2e2d13a1407405b97f2e939af2845121a1145a537442
225,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1200.jpeg,0,colon adenocarcinoma,224,ebcd7e15a0116f712b305a54ec37d687d55ed4c43ca9e072257c6249b1d5edef
226,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1201.jpeg,0,colon adenocarcinoma,225,668bd1554eccbac400afea37b3e5eac4702642eeae411b5c38c05a659dab90ba
227,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1202.jpeg,0,colon adenocarcinoma,226,6d74953359dd99f8a44f1028cd28e967fbff255a807558ed2411e865e4939b72
228,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1203.jpeg,0,colon adenocarcinoma,227,c6d152ccbc3cf424d884ce0f4d162cf37909efd1e59f2987bc02762227701c8c
229,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1204.jpeg,0,colon adenocarcinoma,228,5a6b8ef4f9dfa9afb47ce113091e30ce6dc14ef9184ee51a257fc4356130887d
230,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1205.jpeg,0,colon adenocarcinoma,229,b0ee70f1f7cc9458e1432ed36ba7a853dd16ba6f5f368cd2b02941658cc4d5f4
231,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1206.jpeg,0,colon adenocarcinoma,230,6581932bfa785dd015fdc3e32a46b20ef691951c860fac552e0e7f1c3777bbfd
232,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1207.jpeg,0,colon adenocarcinoma,231,f7b57cbe1ae850413b1922760bd5b0f17c402a21e9c7bcf90a3654e1199ee997
233,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1208.jpeg,0,colon adenocarcinoma,232,ba760b0565666af16680b0ed2866395c812240b82821c8fba2bd147fce79eceb
234,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1209.jpeg,0,colon adenocarcinoma,233,93290458ea75bbbe09aabe826dd9d05f1b0cca0a58cca53a207147c7b02ef692
235,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca121.jpeg,0,colon adenocarcinoma,234,f69e01368b2252039a7571325979ffc3307c0794c376a5445f7cfa05b322b412
236,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1210.jpeg,0,colon adenocarcinoma,235,3cd89d2ebbb00603fe101520342378f082feeea4b6e6ad0171fe5b2ac6145f14
237,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1211.jpeg,0,colon adenocarcinoma,236,a2a6a1c14e931de817c9fd8a0b2e9f4f17efb34b73834e99d45ff0225d274d3c
238,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1212.jpeg,0,colon adenocarcinoma,237,18f497ecb650e8ae09bbba5ae6e76be74e960df685ade8574539cfaf5dce8d79
239,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1213.jpeg,0,colon adenocarcinoma,238,8eff32dcd65c4ae9b70fb45a75d42c6f67da6d862a46937119874f36362dbadc
240,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1214.jpeg,0,colon adenocarcinoma,239,baf2525023c529468b3c3597fb9a491e931787afe3a63bd612d95196c5ccad67
241,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1215.jpeg,0,colon adenocarcinoma,240,ed43976c11b9476fb244ce23d1d6fc04c27d1b655e58aa74ae8afdf5ad42f786
242,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1216.jpeg,0,colon adenocarcinoma,241,0142d5df44710885ae9e5ebc99453ce259860ac831d0c6b893c9bced7568ca8f
243,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1217.jpeg,0,colon adenocarcinoma,242,a9cff181a8618e77428ece708d4d092c8dc1bab045151ccaa6652a7f267c99c1
244,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1218.jpeg,0,colon adenocarcinoma,243,5bfad55f31b5206d7ba24bb5eafc4c203f0677c7d38a1fb584a743ec047fb966
245,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1219.jpeg,0,colon adenocarcinoma,244,f4c75df8283a84a45d3f92fa75bde34cb0ff229f23103ab56844df97b2061830
246,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca122.jpeg,0,colon adenocarcinoma,245,1378200d451b8c54f01a5ccd186fd9b906524193e6bfa1dba839df7820bcf4a3
247,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1220.jpeg,0,colon adenocarcinoma,246,c58aac2c957641849f37c2430e6f9479e4570577e15faec5b973c4f3a3444dcc
248,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1221.jpeg,0,colon adenocarcinoma,247,ea0e03d08a72740c20964f0acc5eba05247caa3f16b587f3ef5bae8eb3f59cde
249,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1222.jpeg,0,colon adenocarcinoma,248,b52f25435114a67bcac4cf96d8148528e8645462e86aa9c54963324c0fe32d86
250,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1223.jpeg,0,colon adenocarcinoma,249,41c61588391edc0906058f6f9f2d27202184d0e3b77d0f2bcde94b186db71880
251,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1224.jpeg,0,colon adenocarcinoma,250,b3c66b75250f1d2e8d02130b4f03da923ab830f09efc657f2eacbcaac08379d9
252,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1225.jpeg,0,colon adenocarcinoma,251,57124ca048db7e2c4ee17594a7a3d45ad796efaf3838bd0b06632b7a29a6ef0a
253,datasets/lc25000/lung_colon_image_set/colon_image_sets/colon_aca/colonca1226.jpeg,0,colon adenocarcinoma,54,cd5a5f25e1db3cf5c64b79a1ba7a9cacb7090fb093a8ca126f5e34830d07b5ae
